user_id,condition,fit_type,n_trials,test_acc,test_ll,spearman,combined
1,choice_only,blend,13,0.475,-0.693084805582796,-0.26801580876200076,-0.33400790438100036
1,choice_only,standard,14,0.55,-0.6918349686844184,-0.2364845371429418,-0.4182422685714709
1,choice_only,projected,14,0.52,-0.6932974194334449,-0.2490970457905654,-0.42454852289528267
1,choice_only,partial,14,0.52,-0.6932974194334449,-0.2490970457905654,-0.42454852289528267
1,choice_only,blend,14,0.52,-0.6925886389990629,-0.2490970457905654,-0.42454852289528267
1,choice_only,standard,15,0.565,-0.6913561952892584,-0.25067360937151834,-0.3253368046857592
1,choice_only,projected,15,0.555,-0.687450203313961,-0.23175484640008298,-0.31587742320004153
1,choice_only,partial,15,0.555,-0.687450203313961,-0.23175484640008298,-0.31587742320004153
1,choice_only,blend,15,0.56,-0.6879007504458514,-0.23175484640008298,-0.31587742320004153
1,choice_only,standard,16,0.575,-0.6911167290466318,-0.2695923723429537,-0.43479618617147686
1,choice_only,projected,16,0.54,-0.6873352077673891,-0.32161897051440086,-0.46080948525720045
