lambda,scale,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,delta_ll,delta_acc
0.05,0.5,0.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,4,4,0.0,-0.694777709820397,0.0,-0.8150445773756837,-0.1202668675552867,0.0
0.05,0.5,0.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,0,4,1.0,-0.6923263146045625,1.0,-0.6038746553856295,0.08845165921893305,0.0
0.05,0.5,0.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,1,4,1.0,-0.691702529524409,0.75,-0.6040561315310526,0.08764639799335638,-0.25
0.05,0.5,0.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,2,4,0.75,-0.6924378717203983,0.5,-0.636056588269835,0.05638128345056326,-0.25
0.05,0.5,0.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,3,4,1.0,-0.6922143155928429,1.0,-0.6562703667345263,0.03594394885831653,0.0
0.05,0.5,0.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,4,4,0.5,-0.6935217086981267,0.5,-0.7644273510255217,-0.07090564232739505,0.0
0.05,0.5,0.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,0,5,0.4,-0.6933243109022651,0.4,-0.7054602416980122,-0.012135930795747152,0.0
0.05,0.5,0.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,1,5,0.4,-0.6935058840958112,0.4,-0.6820935462427143,0.01141233785309681,0.0
0.05,0.5,0.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,2,5,0.4,-0.693025151606699,1.0,-0.6447133923943393,0.04831175921235964,0.6
0.05,0.5,0.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,3,5,0.4,-0.693228696324342,0.4,-0.6870833082646364,0.006145388059705659,0.0
0.05,0.5,0.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,0,4,0.0,-0.6941318405634145,0.5,-0.7124398208359541,-0.01830798027253966,0.5
0.05,0.5,0.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,1,4,0.75,-0.6930678237544948,0.5,-0.6862570048935281,0.006810818860966683,-0.25
0.05,0.5,0.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,2,4,0.25,-0.6935068931572397,0.25,-0.7521454362139278,-0.05863854305668814,0.0
0.05,0.5,0.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,3,4,0.25,-0.6936224990050501,0.25,-0.7175711700858988,-0.023948671080848638,0.0
0.05,0.5,0.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,4,4,0.75,-0.6930774068097307,0.5,-0.6906203734669647,0.002457033342766035,-0.25
0.05,0.5,0.0,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,0,4,0.75,-0.691414093721901,0.75,-0.5835649645602115,0.10784912916168954,0.0
0.05,0.5,0.0,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,1,4,1.0,-0.6911231568843574,1.0,-0.5451955575526863,0.1459275993316711,0.0
0.05,0.5,0.0,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,2,4,0.5,-0.6937110318112766,0.5,-0.7168610759186562,-0.02315004410737964,0.0
0.05,0.5,0.0,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,3,4,0.5,-0.6933484607438867,0.5,-0.6683160778098595,0.02503238293402721,0.0
0.05,0.5,0.0,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,4,4,1.0,-0.691460935575063,1.0,-0.5597013328433629,0.13175960273170018,0.0
0.05,0.5,0.0,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,0,4,0.5,-0.6933461948959684,0.5,-0.6948283927692911,-0.0014821978733227104,0.0
0.05,0.5,0.0,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,1,4,0.5,-0.6933979723363053,0.5,-0.7209386001075477,-0.027540627771242443,0.0
0.05,0.5,0.0,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,2,4,0.5,-0.692723397096704,0.25,-0.7037469315006161,-0.011023534403912016,-0.25
0.05,0.5,0.0,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,3,4,0.75,-0.693106248193503,0.75,-0.6771035103274408,0.01600273786606221,0.0
0.05,0.5,0.0,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,4,4,0.25,-0.6938567634717323,0.25,-0.7315161765973378,-0.0376594131256055,0.0
0.05,0.5,0.0,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,0,4,0.75,-0.6919508583886247,0.5,-0.6576226122615974,0.03432824612702734,-0.25
0.05,0.5,0.0,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,1,4,0.5,-0.6920848654673555,0.5,-0.6340945475415577,0.057990317925797785,0.0
0.05,0.5,0.0,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,2,4,0.75,-0.6926821806338346,0.75,-0.6894457847696365,0.003236395864198105,0.0
0.05,0.5,0.0,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,3,4,0.5,-0.6925047484490472,0.5,-0.6904190397927643,0.002085708656282881,0.0
0.05,0.5,0.0,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,4,4,0.5,-0.6936433799394314,0.5,-0.7484311058612259,-0.05478772592179448,0.0
0.05,0.5,0.0,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,0,5,0.8,-0.6915098669160649,0.8,-0.5863664282285799,0.10514343868748499,0.0
0.05,0.5,0.0,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,1,5,0.6,-0.690806185488559,0.6,-0.5610037277517576,0.12980245773680144,0.0
0.05,0.5,0.0,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,2,5,0.8,-0.6908536245536288,0.8,-0.5441739976727319,0.14667962688089686,0.0
0.05,0.5,0.0,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,3,5,0.8,-0.6915137653328134,0.8,-0.6070427638433438,0.08447100148946962,0.0
0.05,0.5,0.0,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,0,4,0.75,-0.6925585495452946,0.5,-0.6727472074234582,0.01981134212183644,-0.25
0.05,0.5,0.0,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,1,4,0.5,-0.692981251064235,0.5,-0.698930188552563,-0.005948937488327921,0.0
0.05,0.5,0.0,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,2,4,0.25,-0.693020012554981,0.25,-0.7094143612739368,-0.01639434871895573,0.0
0.05,0.5,0.0,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,3,4,1.0,-0.6923061806371242,0.75,-0.6598510930582315,0.032455087578892705,-0.25
0.05,0.5,0.0,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,4,4,0.75,-0.6922461602262034,0.75,-0.6513598121307056,0.04088634809549785,0.0
0.05,0.5,0.0,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,0,5,1.0,-0.690222392201228,1.0,-0.48126444010797814,0.2089579520932499,0.0
0.05,0.5,0.0,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,1,5,0.8,-0.6912457920133276,1.0,-0.5455707397582685,0.14567505225505906,0.19999999999999996
0.05,0.5,0.0,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,2,5,0.6,-0.6923603456842805,0.6,-0.6535029266555555,0.03885741902872497,0.0
0.05,0.5,0.0,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,3,5,0.8,-0.6900271794005838,1.0,-0.45526903526251045,0.23475814413807333,0.19999999999999996
0.05,0.5,0.0,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,0,4,1.0,-0.6919280667454282,1.0,-0.56693140574824,0.1249966609971882,0.0
0.05,0.5,0.0,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,1,4,0.5,-0.6928210627175507,1.0,-0.6376487734914849,0.055172289226065874,0.5
0.05,0.5,0.0,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,2,4,1.0,-0.6925045821357162,0.75,-0.6363857154031342,0.05611886673258204,-0.25
0.05,0.5,0.0,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,3,4,0.75,-0.6929586161800017,0.75,-0.6989295939911883,-0.005970977811186606,0.0
0.05,0.5,0.0,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,4,4,0.75,-0.6921518574026817,0.5,-0.6311519486558198,0.0609999087468619,-0.25
0.05,0.5,0.0,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,0,4,0.75,-0.692169622767719,0.75,-0.6155333313118719,0.07663629145584705,0.0
0.05,0.5,0.0,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,1,4,0.5,-0.6921245155651763,0.5,-0.6342384516509667,0.057886063914209585,0.0
0.05,0.5,0.0,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,2,4,0.25,-0.6934837659178836,0.5,-0.7216831147169033,-0.02819934879901964,0.25
0.05,0.5,0.0,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,3,4,0.5,-0.6932357233524356,0.5,-0.7100179709255303,-0.016782247573094766,0.0
0.05,0.5,0.0,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,4,4,0.75,-0.6924225385240101,0.75,-0.6077533487113486,0.08466918981266158,0.0
0.05,0.5,0.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,0,4,0.5,-0.6926941351033684,0.5,-0.6521466147298527,0.04054752037351572,0.0
0.05,0.5,0.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,1,4,0.25,-0.6940710556215365,0.25,-0.676927110671755,0.017143944949781442,0.0
0.05,0.5,0.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,2,4,0.25,-0.6938039134381895,0.25,-0.792382275499179,-0.09857836206098947,0.0
0.05,0.5,0.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,3,4,0.75,-0.6920861844549647,0.75,-0.5900790089224803,0.1020071755324844,0.0
0.05,0.5,0.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,4,4,1.0,-0.6918386995488164,1.0,-0.5532800152021845,0.13855868434663188,0.0
0.05,0.5,0.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,0,4,1.0,-0.6924009679036246,0.75,-0.6451721018643468,0.047228866039277784,-0.25
0.05,0.5,0.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,1,4,1.0,-0.6914967585051052,0.75,-0.5660156159695036,0.1254811425356016,-0.25
0.05,0.5,0.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,2,4,0.5,-0.6916899171728221,0.5,-0.5978623588535814,0.09382755831924072,0.0
0.05,0.5,0.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,3,4,0.5,-0.6925555829975424,0.5,-0.6448178194915336,0.04773776350600878,0.0
0.05,0.5,0.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,4,4,0.5,-0.6934639971088424,0.25,-0.7105532829046255,-0.01708928579578306,-0.25
0.05,0.5,0.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,0,4,0.75,-0.6918140257887567,0.75,-0.5818013639915559,0.11001266179720082,0.0
0.05,0.5,0.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,1,4,0.75,-0.6912834457678454,1.0,-0.586589898659674,0.10469354710817136,0.25
0.05,0.5,0.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,2,4,1.0,-0.6919592595083794,1.0,-0.5977100712468845,0.09424918826149498,0.0
0.05,0.5,0.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,3,4,0.5,-0.6923729489017025,0.5,-0.6833385305114537,0.009034418390248877,0.0
0.05,0.5,0.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,4,4,0.75,-0.6914575245591041,0.75,-0.6111171373475639,0.08034038721154024,0.0
0.05,0.5,0.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,0,4,0.75,-0.6916294137246326,0.75,-0.5888054575153383,0.1028239562092943,0.0
0.05,0.5,0.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,1,4,0.5,-0.6922729032778986,0.5,-0.6307998326548517,0.061473070623046855,0.0
0.05,0.5,0.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,2,4,1.0,-0.6913990748711327,1.0,-0.5562484921265467,0.13515058274458602,0.0
0.05,0.5,0.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,3,4,0.75,-0.6917636640252386,0.75,-0.5762734792826971,0.11549018474254147,0.0
0.05,0.5,0.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,4,4,0.75,-0.6918227014195795,1.0,-0.5997601951125058,0.09206250630707369,0.25
0.05,0.5,0.02,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,0,4,0.75,-0.6923275991814979,0.75,-0.6490465544528583,0.043281044728639584,0.0
0.05,0.5,0.02,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,1,4,0.5,-0.692107728588651,0.75,-0.6240314372927503,0.06807629129590065,0.25
0.05,0.5,0.02,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,2,4,0.5,-0.6930055898490717,0.5,-0.6737828904294009,0.019222699419670808,0.0
0.05,0.5,0.02,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,3,4,0.75,-0.6921698893625947,1.0,-0.596447537623659,0.09572235173893573,0.25
0.05,0.5,0.02,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,4,4,0.5,-0.6916124977152831,0.75,-0.5736750371613402,0.11793746055394294,0.25
0.05,0.5,0.02,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,0,4,0.75,-0.6928161057074206,0.75,-0.6650884752282489,0.027727630479171705,0.0
0.05,0.5,0.02,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,1,4,0.25,-0.6937101957354634,0.5,-0.7408500459293901,-0.047139850193926636,0.25
0.05,0.5,0.02,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,2,4,0.75,-0.6924772749383264,0.75,-0.6565946157059042,0.03588265923242229,0.0
0.05,0.5,0.02,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,3,4,0.75,-0.692553249130433,0.75,-0.6584413278000216,0.03411192133041141,0.0
0.05,0.5,0.02,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,4,4,0.5,-0.6927715965415814,0.5,-0.6864801899701881,0.006291406571393265,0.0
0.05,0.5,0.02,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,0,4,1.0,-0.6922145708976619,0.75,-0.6035662737213883,0.08864829717627365,-0.25
0.05,0.5,0.02,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,1,4,0.5,-0.6935194048429342,0.5,-0.7606054367431984,-0.06708603190026419,0.0
0.05,0.5,0.02,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,2,4,0.5,-0.6928434999593708,0.5,-0.6981544650000243,-0.005310965040653537,0.0
0.05,0.5,0.02,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,4,0.5,-0.6925147737062834,0.75,-0.6192684983427418,0.07324627536354167,0.25
0.05,0.5,0.02,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,4,0.75,-0.6922641213528324,0.75,-0.60678164352447,0.08548247782836249,0.0
0.05,0.5,0.02,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,0,4,0.75,-0.6928992813204569,0.5,-0.6879485687096134,0.004950712610843455,-0.25
0.05,0.5,0.02,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,1,4,0.75,-0.692487035620315,0.75,-0.6020169401971727,0.09047009542314233,0.0
0.05,0.5,0.02,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,2,4,0.25,-0.6934830207785968,0.5,-0.7354354328329871,-0.041952412054390265,0.25
0.05,0.5,0.02,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,4,0.75,-0.6924371284265671,1.0,-0.62806490152991,0.06437222689665711,0.25
0.05,0.5,0.02,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,4,0.75,-0.691991702915315,0.75,-0.6053850392517282,0.08660666366358682,0.0
0.05,0.5,0.02,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,0,4,0.5,-0.6932046971065635,0.25,-0.741515905103072,-0.048311207996508454,-0.25
0.05,0.5,0.02,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,1,4,0.75,-0.6933010362528886,0.5,-0.6856111860716372,0.007689850181251456,-0.25
0.05,0.5,0.02,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,2,4,0.5,-0.6925393726246563,0.75,-0.665661382454449,0.02687799017020731,0.25
0.05,0.5,0.02,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,4,0.25,-0.693672157233209,0.25,-0.7168546429435134,-0.023182485710304457,0.0
0.05,0.5,0.02,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,4,0.5,-0.6927479762012052,0.5,-0.6704055903851159,0.022342385816089272,0.0
0.05,0.5,0.02,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,0,4,0.5,-0.6916147042699178,0.5,-0.6603398148869698,0.03127488938294798,0.0
0.05,0.5,0.02,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,1,4,1.0,-0.6899870586634695,1.0,-0.5416302648026831,0.14835679386078648,0.0
0.05,0.5,0.02,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,2,4,0.25,-0.6917238616310285,0.75,-0.5884549564534117,0.10326890517761678,0.5
0.05,0.5,0.02,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,3,4,1.0,-0.6891156439819446,1.0,-0.4596359980320629,0.22947964594988168,0.0
0.05,0.5,0.02,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,4,4,0.75,-0.6902118746874193,1.0,-0.4995681636292939,0.1906437110581254,0.25
0.05,0.5,0.02,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,0,4,0.75,-0.6923560192102111,0.75,-0.6401468045108025,0.052209214699408535,0.0
0.05,0.5,0.02,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,1,4,0.5,-0.692708683905009,0.5,-0.64590560483018,0.046803079074828946,0.0
0.05,0.5,0.02,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,2,4,0.5,-0.6938594465566419,0.5,-0.7276633390737658,-0.0338038925171239,0.0
0.05,0.5,0.02,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,3,4,0.25,-0.693157141606494,0.5,-0.6875678305343967,0.005589311072097258,0.25
0.05,0.5,0.02,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,4,4,0.75,-0.6923894076906529,0.5,-0.6344279256599997,0.05796148203065321,-0.25
0.05,0.5,0.02,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,0,5,0.6,-0.6920068818772697,0.6,-0.6187326312803638,0.07327425059690584,0.0
0.05,0.5,0.02,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,1,5,0.8,-0.6917348847637751,0.8,-0.5883244734687815,0.10341041129499362,0.0
0.05,0.5,0.02,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,2,5,0.8,-0.6916545545853191,0.8,-0.6145243208293049,0.07713023375601424,0.0
0.05,0.5,0.02,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,3,5,1.0,-0.6917046586626592,1.0,-0.551832751513605,0.13987190714905418,0.0
0.05,0.5,0.02,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,0,4,0.25,-0.694026868559669,0.25,-0.7901884095807236,-0.09616154102105456,0.0
0.05,0.5,0.02,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,1,4,0.5,-0.6930937564136729,0.5,-0.707052654183143,-0.013958897769470124,0.0
0.05,0.5,0.02,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,2,4,0.5,-0.6928904338246693,0.5,-0.6769383764359849,0.015952057388684437,0.0
0.05,0.5,0.02,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,3,4,0.75,-0.6928488703434292,0.75,-0.6634170132723312,0.029431857071098078,0.0
0.05,0.5,0.02,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,4,4,0.75,-0.6923363356652761,0.75,-0.6814957441759948,0.010840591489281293,0.0
0.05,0.5,0.02,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,0,4,0.5,-0.6928590408729023,0.5,-0.6946991595598224,-0.0018401186869201336,0.0
0.05,0.5,0.02,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,1,4,0.25,-0.6940582712554482,0.25,-0.7620832661228664,-0.0680249948674182,0.0
0.05,0.5,0.02,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,2,4,0.25,-0.6938234561373877,0.0,-0.7338034485594667,-0.03997999242207895,-0.25
0.05,0.5,0.02,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,3,4,0.5,-0.6930868562810306,0.25,-0.7383182207992697,-0.04523136451823906,-0.25
0.05,0.5,0.02,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,4,4,0.25,-0.6937483224132927,0.25,-0.7738848648537939,-0.08013654244050128,0.0
0.05,0.5,0.02,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,0,4,0.25,-0.6936107817399355,0.5,-0.7101273520080305,-0.016516570268094943,0.25
0.05,0.5,0.02,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,1,4,0.75,-0.6927597897553112,0.75,-0.6703693825674879,0.022390407187823258,0.0
0.05,0.5,0.02,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,2,4,0.5,-0.692882790314926,0.75,-0.6848520719817119,0.008030718333214004,0.25
0.05,0.5,0.02,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,3,4,0.5,-0.6933126230141359,0.25,-0.7383307676478195,-0.04501814463368359,-0.25
0.05,0.5,0.02,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,4,4,0.5,-0.6933165620073277,0.5,-0.7007673878327647,-0.007450825825436991,0.0
0.05,0.5,0.02,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,0,4,0.75,-0.6921669564928575,0.75,-0.6088880796942833,0.08327887679857426,0.0
0.05,0.5,0.02,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,1,4,1.0,-0.6919515344248186,1.0,-0.6028712505342387,0.08908028389057987,0.0
0.05,0.5,0.02,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,2,4,0.75,-0.6922742370254034,0.75,-0.6089918410045025,0.08328239602090082,0.0
0.05,0.5,0.02,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,3,4,0.75,-0.6922809472749593,0.5,-0.6349583555554474,0.05732259171951182,-0.25
0.05,0.5,0.02,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,4,4,0.5,-0.6923239171830518,0.5,-0.6054028282339392,0.08692108894911255,0.0
0.05,0.5,0.02,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,0,4,0.75,-0.6912657817430935,0.75,-0.6169521029082962,0.07431367883479734,0.0
0.05,0.5,0.02,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,1,4,0.75,-0.6910091198303364,0.75,-0.6005157441388197,0.09049337569151672,0.0
0.05,0.5,0.02,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,2,4,0.75,-0.6916135310151922,0.75,-0.5791208751968511,0.11249265581834111,0.0
0.05,0.5,0.02,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,3,4,0.75,-0.6912827721934094,1.0,-0.592118333079903,0.09916443911350636,0.25
0.05,0.5,0.02,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,4,4,0.25,-0.6945114868894781,0.25,-0.7706858818983473,-0.07617439500886924,0.0
0.05,0.5,0.02,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,0,4,0.5,-0.693099326816225,0.5,-0.7478016319367603,-0.05470230512053531,0.0
0.05,0.5,0.02,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,1,4,0.5,-0.6935456776381743,0.5,-0.7192437127598377,-0.025698035121663354,0.0
0.05,0.5,0.02,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,2,4,1.0,-0.6903881142268726,1.0,-0.5798479047467268,0.11054020948014587,0.0
0.05,0.5,0.02,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,3,4,0.75,-0.6910186881848221,0.75,-0.6282985191083081,0.06272016907651401,0.0
0.05,0.5,0.02,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,4,4,0.75,-0.6910584094419714,0.75,-0.5780763555287121,0.11298205391325933,0.0
0.05,0.5,0.02,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,0,4,0.25,-0.6927920742765155,0.25,-0.6839597147319918,0.00883235954452366,0.0
0.05,0.5,0.02,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,1,4,0.5,-0.6924913932327733,0.5,-0.6811210981213958,0.011370295111377549,0.0
0.05,0.5,0.02,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,2,4,0.75,-0.6930215747126403,0.5,-0.735755707623454,-0.04273413291081374,-0.25
0.05,0.5,0.02,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,3,4,0.75,-0.6913539511353748,0.75,-0.614994289458868,0.07635966167650676,0.0
0.05,0.5,0.02,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,4,4,1.0,-0.6911317756524363,1.0,-0.6193992685319349,0.07173250712050139,0.0
0.05,0.5,0.02,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,0,4,1.0,-0.6913708595536875,1.0,-0.5132429556676411,0.17812790388604638,0.0
0.05,0.5,0.02,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,1,4,0.75,-0.6912995160513344,1.0,-0.5841079503898972,0.10719156566143728,0.25
0.05,0.5,0.02,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,2,4,0.5,-0.6926591280607736,0.5,-0.6723947343161225,0.020264393744651055,0.0
0.05,0.5,0.02,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,3,4,0.75,-0.6920955861097676,0.75,-0.616739973536372,0.07535561257339563,0.0
0.05,0.5,0.02,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,4,4,0.5,-0.6944162521312823,0.5,-0.817356880688562,-0.12294062855727972,0.0
0.05,0.5,0.02,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,0,4,0.75,-0.6901793664806752,0.75,-0.5486820111084261,0.14149735537224917,0.0
0.05,0.5,0.02,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,1,4,0.5,-0.6905398035230048,0.5,-0.5990921151464013,0.09144768837660355,0.0
0.05,0.5,0.02,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,2,4,0.75,-0.6916850396000928,0.75,-0.6000668710894864,0.09161816851060633,0.0
0.05,0.5,0.02,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,3,4,0.75,-0.6917166981820564,0.75,-0.6416442474469712,0.05007245073508515,0.0
0.05,0.5,0.02,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,4,4,0.75,-0.6905830384527758,0.75,-0.5244941845100471,0.16608885394272865,0.0
