lambda,scale,alpha,condition,fit,spearman,topn_sign,test_ll,test_acc,combined,rating_partial_vs_standard
0.1,1.5,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5134647756718196
0.1,1.5,0.25,choice_only,partial,0.43371435603717184,0.45666666666666667,-0.5632023555197556,0.7108333333333333,0.17352384468525262,0.5706567076849148
0.1,1.5,0.25,choice_only,projected,0.43371435603717184,0.45666666666666667,-0.5632023555197556,0.7108333333333333,0.17352384468525262,0.5706567076849148
0.1,1.5,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5706567076849148
0.1,1.5,0.25,inference_affirm,partial,0.4928801657839957,0.5066666666666666,-0.5657996304277492,0.716,0.2531067495586645,0.6146190019210579
0.1,1.5,0.25,inference_affirm,projected,0.4372829063509938,0.45,-0.5546565578724149,0.727,0.1686414531754969,0.6146190019210579
0.1,1.5,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6146190019210579
0.1,1.5,0.25,inference_categories,partial,0.5503423549356956,0.5233333333333333,-0.5506400541920649,0.7274999999999999,0.2985045108011811,0.6669685707577256
0.1,1.5,0.25,inference_categories,projected,0.4460275633322255,0.43333333333333335,-0.5560592500872624,0.7185,0.1563471149994461,0.6669685707577256
0.1,1.5,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6669685707577256
0.1,1.5,0.5,choice_only,partial,0.43371435603717184,0.45666666666666667,-0.5632023555197556,0.7108333333333333,0.17352384468525262,0.5706567076849148
0.1,1.5,0.5,choice_only,projected,0.43371435603717184,0.45666666666666667,-0.5632023555197556,0.7108333333333333,0.17352384468525262,0.5706567076849148
0.1,1.5,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5706567076849148
0.1,1.5,0.5,inference_affirm,partial,0.510858723575746,0.51,-0.58950235952156,0.6906666666666667,0.265429361787873,0.6237266678711345
0.1,1.5,0.5,inference_affirm,projected,0.4372829063509938,0.45,-0.5546565578724149,0.727,0.1686414531754969,0.6237266678711345
0.1,1.5,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6237266678711345
0.1,1.5,0.5,inference_categories,partial,0.5963505328901583,0.5399999999999999,-0.5687780197639257,0.7143333333333334,0.3381752664450791,0.696567397491424
0.1,1.5,0.5,inference_categories,projected,0.4460275633322255,0.43333333333333335,-0.5560592500872624,0.7185,0.1563471149994461,0.696567397491424
0.1,1.5,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.696567397491424
0.1,1.5,0.75,choice_only,partial,0.43371435603717184,0.45666666666666667,-0.5632023555197556,0.7108333333333333,0.17352384468525262,0.5706567076849148
0.1,1.5,0.75,choice_only,projected,0.43371435603717184,0.45666666666666667,-0.5632023555197556,0.7108333333333333,0.17352384468525262,0.5706567076849148
0.1,1.5,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5706567076849148
0.1,1.5,0.75,inference_affirm,partial,0.5085469405413982,0.5233333333333333,-0.6081341836715358,0.6723333333333333,0.27760680360403245,0.6315118203845931
0.1,1.5,0.75,inference_affirm,projected,0.4372829063509938,0.45,-0.5546565578724149,0.727,0.1686414531754969,0.6315118203845931
0.1,1.5,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6315118203845931
0.1,1.5,0.75,inference_categories,partial,0.5933275291323674,0.5399999999999999,-0.5875014959133017,0.697,0.3366637645661837,0.6882975985775522
0.1,1.5,0.75,inference_categories,projected,0.4460275633322255,0.43333333333333335,-0.5560592500872624,0.7185,0.1563471149994461,0.6882975985775522
0.1,1.5,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6882975985775522
0.1,1.5,1.0,choice_only,partial,0.43371435603717184,0.45666666666666667,-0.5632023555197556,0.7108333333333333,0.17352384468525262,0.5706567076849148
0.1,1.5,1.0,choice_only,projected,0.43371435603717184,0.45666666666666667,-0.5632023555197556,0.7108333333333333,0.17352384468525262,0.5706567076849148
0.1,1.5,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5706567076849148
0.1,1.5,1.0,inference_affirm,partial,0.5056190436190704,0.5133333333333333,-0.6221929563051448,0.6571666666666667,0.2661428551428685,0.6191145963829088
0.1,1.5,1.0,inference_affirm,projected,0.4372829063509938,0.45,-0.5546565578724149,0.727,0.1686414531754969,0.6191145963829088
0.1,1.5,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6191145963829088
0.1,1.5,1.0,inference_categories,partial,0.5868507129585048,0.52,-0.6038944629002949,0.6815,0.31342535647925235,0.6633189392847879
0.1,1.5,1.0,inference_categories,projected,0.4460275633322255,0.43333333333333335,-0.5560592500872624,0.7185,0.1563471149994461,0.6633189392847879
0.1,1.5,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6633189392847879
0.25,0.5,0.0,choice_only,partial,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.5,0.0,choice_only,projected,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.5,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5480776478364167
0.25,0.5,0.0,inference_affirm,partial,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.5233305446397016
0.25,0.5,0.0,inference_affirm,projected,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.5233305446397016
0.25,0.5,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5233305446397016
0.25,0.5,0.0,inference_categories,partial,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.5163592973687741
0.25,0.5,0.0,inference_categories,projected,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.5163592973687741
0.25,0.5,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5163592973687741
0.25,0.5,0.25,choice_only,partial,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.5,0.25,choice_only,projected,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.5,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5480776478364167
0.25,0.5,0.25,inference_affirm,partial,0.46497448466426433,0.47333333333333333,-0.5935129944878024,0.7276666666666666,0.20582057566546552,0.5625602711089953
0.25,0.5,0.25,inference_affirm,projected,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.5625602711089953
0.25,0.5,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5625602711089953
0.25,0.5,0.25,inference_categories,partial,0.4757243242795134,0.4533333333333333,-0.5928100964064031,0.7263333333333333,0.19119549547309003,0.5546989610833014
0.25,0.5,0.25,inference_categories,projected,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.5546989610833014
0.25,0.5,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5546989610833014
0.25,0.5,0.5,choice_only,partial,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.5,0.5,choice_only,projected,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.5,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5480776478364167
0.25,0.5,0.5,inference_affirm,partial,0.47904944910092456,0.47,-0.6030061260616585,0.7135,0.20952472455046228,0.5690876434359652
0.25,0.5,0.5,inference_affirm,projected,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.5690876434359652
0.25,0.5,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5690876434359652
0.25,0.5,0.5,inference_categories,partial,0.5199831942665927,0.48000000000000004,-0.5998968277197837,0.7191666666666666,0.23999159713329635,0.6085885277701956
0.25,0.5,0.5,inference_categories,projected,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.6085885277701956
0.25,0.5,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6085885277701956
0.25,0.5,0.75,choice_only,partial,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.5,0.75,choice_only,projected,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.5,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5480776478364167
0.25,0.5,0.75,inference_affirm,partial,0.48877126486087447,0.47333333333333333,-0.6153417919227542,0.6861666666666667,0.21771896576377056,0.5737531625427335
0.25,0.5,0.75,inference_affirm,projected,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.5737531625427335
0.25,0.5,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5737531625427335
0.25,0.5,0.75,inference_categories,partial,0.5362998146652764,0.4766666666666667,-0.6112843004139772,0.6954999999999999,0.24481657399930487,0.6084816304140461
0.25,0.5,0.75,inference_categories,projected,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.6084816304140461
0.25,0.5,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6084816304140461
0.25,0.5,1.0,choice_only,partial,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.5,1.0,choice_only,projected,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.5,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5480776478364167
0.25,0.5,1.0,inference_affirm,partial,0.4910160178328413,0.45666666666666667,-0.6279376463051995,0.6636666666666666,0.20217467558308735,0.5530964979249726
0.25,0.5,1.0,inference_affirm,projected,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.5530964979249726
0.25,0.5,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5530964979249726
0.25,0.5,1.0,inference_categories,partial,0.5455646185280988,0.45666666666666667,-0.6240554638451997,0.6751666666666666,0.22944897593071603,0.5854479006965444
0.25,0.5,1.0,inference_categories,projected,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.5854479006965444
0.25,0.5,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5854479006965444
0.25,0.75,0.0,choice_only,partial,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.75,0.0,choice_only,projected,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.75,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5480776478364167
0.25,0.75,0.0,inference_affirm,partial,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.5233305446397016
0.25,0.75,0.0,inference_affirm,projected,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.5233305446397016
0.25,0.75,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5233305446397016
0.25,0.75,0.0,inference_categories,partial,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.5163592973687741
0.25,0.75,0.0,inference_categories,projected,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.5163592973687741
0.25,0.75,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5163592973687741
0.25,0.75,0.25,choice_only,partial,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.75,0.25,choice_only,projected,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.75,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5480776478364167
0.25,0.75,0.25,inference_affirm,partial,0.47495582600537695,0.48000000000000004,-0.5935337687859862,0.7315,0.21747791300268846,0.5765601596520947
0.25,0.75,0.25,inference_affirm,projected,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.5765601596520947
0.25,0.75,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5765601596520947
0.25,0.75,0.25,inference_categories,partial,0.5005990186445591,0.47,-0.5911673633819307,0.7295,0.22029950932227957,0.5878238604881969
0.25,0.75,0.25,inference_categories,projected,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.5878238604881969
0.25,0.75,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5878238604881969
0.25,0.75,0.5,choice_only,partial,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.75,0.5,choice_only,projected,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.75,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5480776478364167
0.25,0.75,0.5,inference_affirm,partial,0.49933131598969,0.48000000000000004,-0.604157119829916,0.7114999999999999,0.229665657994845,0.5902169458047872
0.25,0.75,0.5,inference_affirm,projected,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.5902169458047872
0.25,0.75,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5902169458047872
0.25,0.75,0.5,inference_categories,partial,0.5512235072808527,0.51,-0.5983772238912323,0.7196666666666667,0.2856117536404264,0.6518632773899515
0.25,0.75,0.5,inference_categories,projected,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.6518632773899515
0.25,0.75,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6518632773899515
0.25,0.75,0.75,choice_only,partial,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.75,0.75,choice_only,projected,0.42759248875352834,0.44,-0.5967369976068932,0.7148333333333333,0.15379624437676417,0.5480776478364167
0.25,0.75,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5480776478364167
0.25,0.75,0.75,inference_affirm,partial,0.508080125494694,0.4966666666666667,-0.6160065006855998,0.6885,0.2507067294140136,0.6089946810741111
0.25,0.75,0.75,inference_affirm,projected,0.43765966246919863,0.4533333333333333,-0.5912949352829103,0.7325,0.17216316456793265,0.6089946810741111
0.25,0.75,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6089946810741111
0.25,0.75,0.75,inference_categories,partial,0.5757736784662939,0.5233333333333333,-0.608946235670618,0.7038333333333333,0.3112201725664802,0.677837266648715
0.25,0.75,0.75,inference_categories,projected,0.4373481831952301,0.44,-0.5933731445730398,0.7161666666666666,0.15867409159761509,0.677837266648715
0.25,0.75,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.677837266648715
