lambda,gamma,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,test_acc_blend,test_ll_blend,delta_ll,delta_acc
0.1,0.0,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,3,5,1.0,-0.6917046586626592,1.0,-0.48114876921073063,1.0,-0.6917046586626592,0.0,0.0
0.1,0.0,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,0,4,0.25,-0.694026868559669,0.25,-0.7489879947951732,0.25,-0.694026868559669,0.0,0.0
0.1,0.0,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,1,4,0.5,-0.6930937564136729,0.5,-0.6999600860121296,0.5,-0.6930937564136729,0.0,0.0
0.1,0.0,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,2,4,0.5,-0.6928904338246693,0.5,-0.6842165619144505,0.5,-0.6928904338246693,0.0,0.0
0.1,0.0,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,3,4,0.75,-0.6928488703434292,0.75,-0.6762529922507854,0.75,-0.6928488703434292,0.0,0.0
0.1,0.0,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,4,4,0.75,-0.6923363356652761,0.75,-0.6840209073419194,0.75,-0.6923363356652761,0.0,0.0
0.1,0.0,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,0,4,0.5,-0.6928590408729023,0.75,-0.6644616692139775,0.5,-0.6928590408729023,0.0,0.0
0.1,0.0,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,1,4,0.25,-0.6940582712554482,0.25,-0.7304757553643364,0.25,-0.6940582712554482,0.0,0.0
0.1,0.0,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,2,4,0.25,-0.6938234561373877,0.0,-0.7176153749486046,0.25,-0.6938234561373877,0.0,0.0
0.1,0.0,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,3,4,0.5,-0.6930868562810306,0.25,-0.9207842226777877,0.5,-0.6930868562810306,0.0,0.0
0.1,0.0,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,4,4,0.25,-0.6937483224132927,0.25,-0.9571676339722064,0.25,-0.6937483224132927,0.0,0.0
0.1,0.0,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,0,4,0.25,-0.6936107817399355,0.5,-0.8174798463950874,0.25,-0.6936107817399355,0.0,0.0
0.1,0.0,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,1,4,0.75,-0.6927597897553112,0.25,-1.5769233178914197,0.75,-0.6927597897553112,0.0,0.0
0.1,0.0,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,2,4,0.5,-0.692882790314926,0.5,-1.1388651164660613,0.5,-0.692882790314926,0.0,0.0
0.1,0.0,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,3,4,0.5,-0.6933126230141359,0.75,-0.7405767670513127,0.5,-0.6933126230141359,0.0,0.0
0.1,0.0,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,4,4,0.5,-0.6933165620073277,0.5,-0.8303824452245878,0.5,-0.6933165620073277,0.0,0.0
0.1,0.0,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,0,4,0.75,-0.6921669564928575,0.75,-0.6415554365412287,0.75,-0.6921669564928575,0.0,0.0
0.1,0.0,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,1,4,1.0,-0.6919515344248186,0.5,-0.7130703815117686,1.0,-0.6919515344248186,0.0,0.0
0.1,0.0,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,2,4,0.75,-0.6922742370254034,0.5,-0.8124965051584868,0.75,-0.6922742370254034,0.0,0.0
0.1,0.0,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,3,4,0.75,-0.6922809472749593,0.75,-0.6982155949053872,0.75,-0.6922809472749593,0.0,0.0
0.1,0.0,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,4,4,0.5,-0.6923239171830518,0.5,-0.7219016015930576,0.5,-0.6923239171830518,0.0,0.0
0.1,0.0,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,0,4,0.75,-0.6912657817430935,0.5,-0.7263575601806374,0.75,-0.6912657817430935,0.0,0.0
0.1,0.0,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,1,4,0.75,-0.6910091198303364,0.75,-0.6351369020111695,0.75,-0.6910091198303364,0.0,0.0
0.1,0.0,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,2,4,0.75,-0.6916135310151922,0.75,-0.5968428620508536,0.75,-0.6916135310151922,0.0,0.0
0.1,0.0,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,3,4,0.75,-0.6912827721934094,1.0,-0.5813148775211511,0.75,-0.6912827721934094,0.0,0.0
0.1,0.0,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,4,4,0.25,-0.6945114868894781,1.0,-0.6551656770384372,0.25,-0.6945114868894781,0.0,0.0
0.1,0.0,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,0,4,0.5,-0.693099326816225,0.5,-0.7636993495459069,0.5,-0.693099326816225,0.0,0.0
0.1,0.0,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,1,4,0.5,-0.6935456776381743,0.75,-0.7246227227683184,0.5,-0.6935456776381743,0.0,0.0
0.1,0.0,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,2,4,1.0,-0.6903881142268726,0.0,-0.9327378603474257,1.0,-0.6903881142268726,0.0,0.0
0.1,0.0,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,3,4,0.75,-0.6910186881848221,0.75,-0.5905154014707962,0.75,-0.6910186881848221,0.0,0.0
0.1,0.0,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,4,4,0.75,-0.6910584094419714,0.5,-0.8642628244284809,0.75,-0.6910584094419714,0.0,0.0
0.1,0.0,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,0,4,0.25,-0.6927920742765155,0.25,-0.6817130949610767,0.25,-0.6927920742765155,0.0,0.0
0.1,0.0,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,1,4,0.5,-0.6924913932327733,0.5,-0.6847184503516766,0.5,-0.6924913932327733,0.0,0.0
0.1,0.0,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,2,4,0.75,-0.6930215747126403,0.5,-0.716950655245484,0.75,-0.6930215747126403,0.0,0.0
0.1,0.0,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,3,4,0.75,-0.6913539511353748,0.75,-0.6367735580471212,0.75,-0.6913539511353748,0.0,0.0
0.1,0.0,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,4,4,1.0,-0.6911317756524363,1.0,-0.6413380599743819,1.0,-0.6911317756524363,0.0,0.0
0.1,0.0,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,0,4,1.0,-0.6913708595536875,0.25,-0.9564793003990943,1.0,-0.6913708595536875,0.0,0.0
0.1,0.0,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,1,4,0.75,-0.6912995160513344,0.75,-0.5188402942081852,0.75,-0.6912995160513344,0.0,0.0
0.1,0.0,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,2,4,0.5,-0.6926591280607736,0.5,-0.8714362832101212,0.5,-0.6926591280607736,0.0,0.0
0.1,0.0,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,3,4,0.75,-0.6920955861097676,1.0,-0.3658219464783166,0.75,-0.6920955861097676,0.0,0.0
0.1,0.0,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,4,4,0.5,-0.6944162521312823,0.75,-0.45043349493443796,0.5,-0.6944162521312823,0.0,0.0
0.1,0.0,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,0,4,0.75,-0.6901793664806752,1.0,-0.6428753180341958,0.75,-0.6901793664806752,0.0,0.0
0.1,0.0,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,1,4,0.5,-0.6905398035230048,0.5,-0.6289110559750939,0.5,-0.6905398035230048,0.0,0.0
0.1,0.0,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,2,4,0.75,-0.6916850396000928,0.75,-0.6143839422152693,0.75,-0.6916850396000928,0.0,0.0
0.1,0.0,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,3,4,0.75,-0.6917166981820564,0.75,-0.6446497841721559,0.75,-0.6917166981820564,0.0,0.0
0.1,0.0,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,4,4,0.75,-0.6905830384527758,0.5,-0.6234258985521038,0.75,-0.6905830384527758,0.0,0.0
0.1,0.0,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,0,4,1.0,-0.6920433577900249,0.75,-0.6224338121134807,1.0,-0.6920433577900249,0.0,0.0
0.1,0.0,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,1,4,1.0,-0.6919164570325738,1.0,-0.5777763238247386,1.0,-0.6919164570325738,0.0,0.0
0.1,0.0,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,2,4,0.75,-0.6928577825296892,0.0,-0.762409931245051,0.75,-0.6928577825296892,0.0,0.0
0.1,0.0,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,3,4,0.25,-0.6932254130917721,0.25,-0.7213577016376523,0.25,-0.6932254130917721,0.0,0.0
0.1,0.0,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,4,4,1.0,-0.6913179800919581,1.0,-0.5620446239670258,1.0,-0.6913179800919581,0.0,0.0
0.1,0.0,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,0,4,0.5,-0.6920457681275483,0.5,-0.6377386243264204,0.5,-0.6920457681275483,0.0,0.0
0.1,0.0,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,1,4,0.75,-0.6918687893093179,0.75,-0.6272488082716494,0.75,-0.6918687893093179,0.0,0.0
0.1,0.0,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,2,4,0.75,-0.6916919699910548,1.0,-0.6164473897443322,0.75,-0.6916919699910548,0.0,0.0
0.1,0.0,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,3,4,0.75,-0.6921476975615788,0.75,-0.6417301404669078,0.75,-0.6921476975615788,0.0,0.0
0.1,0.0,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,4,4,0.5,-0.6933859969559947,0.5,-0.6995905934002109,0.5,-0.6933859969559947,0.0,0.0
0.1,0.0,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,0,4,0.25,-0.6927821561848767,0.5,-0.6763998979779555,0.25,-0.6927821561848767,0.0,0.0
0.1,0.0,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,1,4,0.75,-0.6925641341245401,0.5,-0.6976687799253476,0.75,-0.6925641341245401,0.0,0.0
0.1,0.0,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,2,4,0.75,-0.6928042560852457,0.75,-0.60356490598297,0.75,-0.6928042560852457,0.0,0.0
0.1,0.0,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,3,4,1.0,-0.6921312027011314,0.25,-0.8419521660631915,1.0,-0.6921312027011314,0.0,0.0
0.1,0.0,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,4,4,0.75,-0.6925934243944709,0.25,-0.7090830990567516,0.75,-0.6925934243944709,0.0,0.0
0.1,0.0,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,0,4,1.0,-0.6915691978027982,0.75,-0.6027525065375088,1.0,-0.6915691978027982,0.0,0.0
0.1,0.0,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,1,4,0.5,-0.6922579912654148,0.75,-0.6445810650077815,0.5,-0.6922579912654148,0.0,0.0
0.1,0.0,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,2,4,1.0,-0.6920351292436367,1.0,-0.6089981331289311,1.0,-0.6920351292436367,0.0,0.0
0.1,0.0,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,3,4,1.0,-0.6918581079995139,1.0,-0.5664737067268676,1.0,-0.6918581079995139,0.0,0.0
0.1,0.0,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,4,4,0.25,-0.693113923592781,0.25,-0.7501153397558263,0.25,-0.693113923592781,0.0,0.0
0.1,0.0,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,0,4,0.5,-0.6934585289871318,0.5,-0.7005517878582628,0.5,-0.6934585289871318,0.0,0.0
0.1,0.0,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,1,4,0.75,-0.6924249223884483,0.75,-0.6371985964793734,0.75,-0.6924249223884483,0.0,0.0
0.1,0.0,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,2,4,0.75,-0.6921256744126439,1.0,-0.6293528733806498,0.75,-0.6921256744126439,0.0,0.0
0.1,0.0,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,3,4,0.75,-0.6923140677501498,0.75,-0.647264742379899,0.75,-0.6923140677501498,0.0,0.0
0.1,0.0,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,4,4,0.75,-0.6924660984930848,0.75,-0.664229879960688,0.75,-0.6924660984930848,0.0,0.0
0.1,0.0,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,0,4,0.5,-0.6925040934732599,0.5,-0.6285318818861652,0.5,-0.6925040934732599,0.0,0.0
0.1,0.0,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,1,4,0.25,-0.693942222109138,0.5,-0.7110422323233935,0.25,-0.693942222109138,0.0,0.0
0.1,0.0,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,2,4,0.75,-0.6912821629528922,0.75,-0.6257358674571043,0.75,-0.6912821629528922,0.0,0.0
0.1,0.0,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,3,4,0.5,-0.6924616239598635,0.75,-0.6007140878910062,0.5,-0.6924616239598635,0.0,0.0
0.1,0.0,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,4,4,1.0,-0.6911718043804796,0.25,-0.8040543678373546,1.0,-0.6911718043804796,0.0,0.0
0.1,0.0,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,0,4,0.75,-0.6927384253042169,0.75,-0.6691619202535557,0.75,-0.6927384253042169,0.0,0.0
0.1,0.0,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,1,4,0.5,-0.6927163458859349,0.25,-0.7108595893188091,0.5,-0.6927163458859349,0.0,0.0
0.1,0.0,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,2,4,0.5,-0.6932754640605925,0.25,-0.7363159626630704,0.5,-0.6932754640605925,0.0,0.0
0.1,0.0,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,3,4,0.75,-0.6926125292192916,1.0,-0.6554993221672638,0.75,-0.6926125292192916,0.0,0.0
0.1,0.0,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,4,4,0.75,-0.6926171705827615,0.5,-0.6247310223607673,0.75,-0.6926171705827615,0.0,0.0
0.1,0.0,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,0,4,1.0,-0.6916563926178843,1.0,-0.16814420873506924,1.0,-0.6916563926178843,0.0,0.0
0.1,0.0,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,1,4,0.75,-0.6913416045752215,0.5,-0.6467797690769178,0.75,-0.6913416045752215,0.0,0.0
0.1,0.0,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,2,4,0.75,-0.6917451406050665,0.0,-0.9906644246553473,0.75,-0.6917451406050665,0.0,0.0
0.1,0.0,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,3,4,0.75,-0.6915415809271314,0.5,-0.5243187375433657,0.75,-0.6915415809271314,0.0,0.0
0.1,0.0,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,4,4,0.25,-0.6954732529707177,0.5,-0.9156429076377617,0.25,-0.6954732529707177,0.0,0.0
0.1,0.0,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,0,5,1.0,-0.6901900358599771,1.0,-0.46600252022735705,1.0,-0.6901900358599771,0.0,0.0
0.1,0.0,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,1,5,0.6,-0.6912324351004475,0.6,-0.5770427255420519,0.6,-0.6912324351004475,0.0,0.0
0.1,0.0,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,2,5,0.8,-0.691829432035987,0.6,-0.6649834567377987,0.8,-0.691829432035987,0.0,0.0
0.1,0.0,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,3,5,0.6,-0.6903303706504949,0.8,-0.48057579226531943,0.6,-0.6903303706504949,0.0,0.0
0.1,0.0,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,0,4,0.75,-0.6919509454770811,0.5,-0.746364123790081,0.75,-0.6919509454770811,0.0,0.0
0.1,0.0,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,1,4,0.5,-0.693423134032705,0.5,-0.6967412996689936,0.5,-0.693423134032705,0.0,0.0
0.1,0.0,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,2,4,0.5,-0.692956189895669,0.75,-0.681525132660383,0.5,-0.692956189895669,0.0,0.0
0.1,0.0,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,3,4,0.5,-0.6922843616630568,0.25,-0.7684090166744637,0.5,-0.6922843616630568,0.0,0.0
0.1,0.0,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,4,4,1.0,-0.6918221546867992,0.25,-0.752811463904081,1.0,-0.6918221546867992,0.0,0.0
0.1,0.0,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,0,4,0.5,-0.6921819867098238,0.5,-0.7054263047645992,0.5,-0.6921819867098238,0.0,0.0
0.1,0.0,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,1,4,0.75,-0.6927603848918005,0.25,-0.8124990386324631,0.75,-0.6927603848918005,0.0,0.0
0.1,0.0,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,2,4,0.5,-0.6928712779217644,0.5,-0.7257822839285883,0.5,-0.6928712779217644,0.0,0.0
0.1,0.0,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,3,4,0.75,-0.6917737093762071,1.0,-0.5102344251414884,0.75,-0.6917737093762071,0.0,0.0
0.1,0.0,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,4,4,1.0,-0.691789791299691,0.5,-0.6431077279324082,1.0,-0.691789791299691,0.0,0.0
0.1,0.0,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,0,4,0.75,-0.6911846470944386,0.25,-0.7894837041097935,0.75,-0.6911846470944386,0.0,0.0
0.1,0.0,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,1,4,0.75,-0.69164818192401,0.75,-0.5278096635138148,0.75,-0.69164818192401,0.0,0.0
0.1,0.0,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,2,4,1.0,-0.6907843678215682,1.0,-0.45504729402561234,1.0,-0.6907843678215682,0.0,0.0
0.1,0.0,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,3,4,0.75,-0.6922579415528716,0.75,-0.5939681902528005,0.75,-0.6922579415528716,0.0,0.0
0.1,0.0,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,4,4,0.75,-0.6916794143622071,0.75,-0.6335282216405381,0.75,-0.6916794143622071,0.0,0.0
0.1,0.0,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,0,4,0.5,-0.6935653153634046,0.25,-1.0614873793028519,0.5,-0.6935653153634046,0.0,0.0
0.1,0.0,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,1,4,0.75,-0.6922413992091314,0.0,-1.295748613523985,0.75,-0.6922413992091314,0.0,0.0
0.1,0.0,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,2,4,0.5,-0.6929267303893999,1.0,-0.4767410059113794,0.5,-0.6929267303893999,0.0,0.0
0.1,0.0,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,3,4,1.0,-0.6920532080201354,0.5,-1.0116471164205727,1.0,-0.6920532080201354,0.0,0.0
0.1,0.0,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,4,4,0.5,-0.692874388257928,0.25,-1.1833687394559085,0.5,-0.692874388257928,0.0,0.0
0.1,0.0,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,0,4,0.5,-0.693771785100323,0.5,-0.7274118489056313,0.5,-0.693771785100323,0.0,0.0
0.1,0.0,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,1,4,1.0,-0.6920506137011905,1.0,-0.614695949419105,1.0,-0.6920506137011905,0.0,0.0
0.1,0.0,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,2,4,0.75,-0.692272194395104,0.75,-0.6527395980301482,0.75,-0.692272194395104,0.0,0.0
0.1,0.0,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,3,4,0.25,-0.6935722697383494,0.25,-0.7113687825922227,0.25,-0.6935722697383494,0.0,0.0
0.1,0.0,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,4,4,0.5,-0.69288341392352,0.5,-0.6756300466348633,0.5,-0.69288341392352,0.0,0.0
0.1,0.0,1.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,0,4,0.5,-0.6919869228690966,0.5,-0.6564154165088506,0.5,-0.6919869228690966,0.0,0.0
0.1,0.0,1.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,1,4,0.75,-0.6927850648558612,1.0,-0.6693962334622495,0.75,-0.6927850648558612,0.0,0.0
0.1,0.0,1.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,2,4,0.5,-0.6932548429514276,0.5,-0.7110092643336857,0.5,-0.6932548429514276,0.0,0.0
0.1,0.0,1.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,3,4,0.75,-0.6925621208023383,1.0,-0.6616821499407008,0.75,-0.6925621208023383,0.0,0.0
0.1,0.0,1.0,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,4,4,0.0,-0.694777709820397,0.0,-0.7716068910098043,0.0,-0.694777709820397,0.0,0.0
0.1,0.0,1.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,0,4,1.0,-0.6923263146045625,1.0,-0.6391058125299414,1.0,-0.6923263146045625,0.0,0.0
0.1,0.0,1.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,1,4,1.0,-0.691702529524409,0.75,-0.6390164404186038,1.0,-0.691702529524409,0.0,0.0
0.1,0.0,1.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,2,4,0.75,-0.6924378717203983,0.5,-0.6587561722992084,0.75,-0.6924378717203983,0.0,0.0
0.1,0.0,1.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,3,4,1.0,-0.6922143155928429,0.5,-0.6710469498669379,1.0,-0.6922143155928429,0.0,0.0
0.1,0.0,1.0,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,4,4,0.5,-0.6935217086981267,0.5,-0.7324768900704575,0.5,-0.6935217086981267,0.0,0.0
0.1,0.0,1.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,0,5,0.4,-0.6933243109022651,0.4,-0.6984751549059223,0.4,-0.6933243109022651,0.0,0.0
0.1,0.0,1.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,1,5,0.4,-0.6935058840958112,0.4,-0.6846442090274186,0.4,-0.6935058840958112,0.0,0.0
0.1,0.0,1.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,2,5,0.4,-0.693025151606699,1.0,-0.6653192941178732,0.4,-0.693025151606699,0.0,0.0
0.1,0.0,1.0,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,3,5,0.4,-0.693228696324342,0.4,-0.6868215769997332,0.4,-0.693228696324342,0.0,0.0
0.1,0.0,1.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,0,4,0.0,-0.6941318405634145,0.5,-0.7031411044700644,0.0,-0.6941318405634145,0.0,0.0
0.1,0.0,1.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,1,4,0.75,-0.6930678237544948,0.5,-0.6877393503638184,0.75,-0.6930678237544948,0.0,0.0
0.1,0.0,1.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,2,4,0.25,-0.6935068931572397,0.25,-0.7280052381087843,0.25,-0.6935068931572397,0.0,0.0
0.1,0.0,1.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,3,4,0.25,-0.6936224990050501,0.25,-0.708038927962432,0.25,-0.6936224990050501,0.0,0.0
0.1,0.0,1.0,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,4,4,0.75,-0.6930774068097307,0.5,-0.6902109329695929,0.75,-0.6930774068097307,0.0,0.0
0.1,0.0,1.0,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,0,4,0.75,-0.691414093721901,0.75,-0.6254484925386479,0.75,-0.691414093721901,0.0,0.0
0.1,0.0,1.0,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,1,4,1.0,-0.6911231568843574,1.0,-0.6017972678013628,1.0,-0.6911231568843574,0.0,0.0
0.1,0.0,1.0,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,2,4,0.5,-0.6937110318112766,0.5,-0.7114402238547666,0.5,-0.6937110318112766,0.0,0.0
0.1,0.0,1.0,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,3,4,0.5,-0.6933484607438867,0.5,-0.6764689313491548,0.5,-0.6933484607438867,0.0,0.0
0.1,0.0,1.0,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,4,4,1.0,-0.691460935575063,1.0,-0.6096255385952356,1.0,-0.691460935575063,0.0,0.0
0.1,0.0,1.0,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,0,4,0.5,-0.6933461948959684,0.5,-0.6953634139800089,0.5,-0.6933461948959684,0.0,0.0
0.1,0.0,1.0,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,1,4,0.5,-0.6933979723363053,0.5,-0.7112688058766488,0.5,-0.6933979723363053,0.0,0.0
0.1,0.0,1.0,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,2,4,0.5,-0.692723397096704,0.25,-0.6976560053201455,0.5,-0.692723397096704,0.0,0.0
0.1,0.0,1.0,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,3,4,0.75,-0.693106248193503,0.75,-0.6845484461931082,0.75,-0.693106248193503,0.0,0.0
