qualtrics_id,condition,domain,t,fit,test_acc,test_ll
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,20,projection_only,0.7,-0.6710411289060717
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,20,projection_alpha,0.7,-0.6710411289060717
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,random_projection,0.6666666666666666,-0.6931254727193902
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,projection_only,0.3333333333333333,-0.7582823224101104
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,projection_alpha,0.3333333333333333,-0.7582823224101104
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,random_projection,0.5,-0.6923959654452558
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,projection_only,0.0,-0.8762557021042898
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,projection_alpha,0.0,-0.8762557021042898
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,5,random_projection,0.6,-0.6926965924344127
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,5,projection_only,0.2,-0.8743204540620251
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,5,projection_alpha,0.2,-0.8743204540620251
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,6,random_projection,0.6666666666666666,-0.693395741326778
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,6,projection_only,0.6666666666666666,-0.7933383465491026
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,6,projection_alpha,0.6666666666666666,-0.7933383465491026
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,7,random_projection,0.5714285714285714,-0.693033538574292
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,7,projection_only,0.5714285714285714,-0.7409900811687378
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,7,projection_alpha,0.5714285714285714,-0.7409900811687378
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,8,random_projection,0.625,-0.6930195824884298
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,8,projection_only,0.75,-0.6718798860458988
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,8,projection_alpha,0.75,-0.6718798860458988
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,9,random_projection,0.6666666666666666,-0.6910181561830989
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,9,projection_only,0.7777777777777778,-0.62811919256189
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,9,projection_alpha,0.7777777777777778,-0.62811919256189
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,10,random_projection,0.9,-0.6882992234758256
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,10,projection_only,0.8,-0.566986516264159
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,10,projection_alpha,0.8,-0.566986516264159
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,11,random_projection,0.8181818181818182,-0.6900484822768075
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,11,projection_only,0.7272727272727273,-0.7497013954803051
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,11,projection_alpha,0.7272727272727273,-0.7497013954803051
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,12,random_projection,0.6666666666666666,-0.6908746787331896
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,12,projection_only,0.5833333333333334,-0.7599564630523438
