user_id,condition,trial,accuracy,log_likelihood,utility_pearson,utility_spearman,weight_recovery_pearson,weight_recovery_spearman
31,partial,36,0.525,-0.6930336993087471,0.32295213470559986,0.21076923076923076,0.3259104529381606,0.06666666666666665
31,standard,37,0.615,-0.6927030519001772,0.45535432835172873,0.40461538461538454,0.4593731162159635,0.7575757575757575
31,projected,37,0.62,-0.6926773129545303,0.5093583995856223,0.42923076923076925,0.4593882657296761,0.7575757575757575
31,slider,37,0.39,-0.693475244551407,-0.17153044158032957,-0.18230769230769234,0.04161241275170083,-0.18787878787878787
31,partial,37,0.535,-0.6930884015903155,0.26447702236996634,0.17153846153846153,0.28183785759351776,0.006060606060606061
31,standard,38,0.58,-0.6927141563091519,0.4385556176480788,0.36846153846153845,0.4313281229710744,0.6727272727272726
31,projected,38,0.625,-0.6926747767582973,0.4987313322895946,0.42615384615384616,0.43131932502692866,0.6727272727272726
31,slider,38,0.395,-0.6934316653691304,-0.12380531186305921,-0.17846153846153845,0.1003365873724294,-0.07878787878787878
31,partial,38,0.53,-0.6930721657919379,0.27929266036428707,0.18615384615384614,0.3011355090179431,-0.0303030303030303
31,standard,39,0.565,-0.6927302540289307,0.41264139915471615,0.3569230769230769,0.41734600595941834,0.6484848484848483
31,projected,39,0.625,-0.6926863453148251,0.47587784279608153,0.4176923076923077,0.4173322312848087,0.6484848484848483
31,slider,39,0.405,-0.6933722047882452,-0.1007901945416592,-0.1392307692307692,0.08857314485516651,-0.2606060606060606
